stringId
9606.ENSP00000444810
9606.ENSP00000437737
9606.ENSP00000343782
9606.ENSP00000290866
9606.ENSP00000354511
9606.ENSP00000302811
9606.ENSP00000316244
9606.ENSP00000358963
9606.ENSP00000276198
9606.ENSP00000381333
9606.ENSP00000385675
9606.ENSP00000234961
9606.ENSP00000303522
9606.ENSP00000363748
9606.ENSP00000369960
9606.ENSP00000416066
9606.ENSP00000428994
9606.ENSP00000357470
9606.ENSP00000477548
9606.ENSP00000367848
9606.ENSP00000275216
9606.ENSP00000479113
9606.ENSP00000357461
9606.ENSP00000301908
9606.ENSP00000337949
9606.ENSP00000384387
9606.ENSP00000499121
9606.ENSP00000330696
9606.ENSP00000301365
9606.ENSP00000423917
9606.ENSP00000477707
9606.ENSP00000243167
9606.ENSP00000261707
9606.ENSP00000414303
9606.ENSP00000329093
9606.ENSP00000354859
9606.ENSP00000365770
9606.ENSP00000266376
9606.ENSP00000494175
9606.ENSP00000399168
9606.ENSP00000252486
9606.ENSP00000340684
9606.ENSP00000303511
9606.ENSP00000270349
9606.ENSP00000496150
9606.ENSP00000352608
9606.ENSP00000477455
9606.ENSP00000248633
9606.ENSP00000360608
9606.ENSP00000379873
9606.ENSP00000332549
9606.ENSP00000398698
9606.ENSP00000395535
9606.ENSP00000176183
9606.ENSP00000268261
9606.ENSP00000263388
9606.ENSP00000280772
9606.ENSP00000360372
9606.ENSP00000478255
9606.ENSP00000399851
9606.ENSP00000498939
9606.ENSP00000276571
9606.ENSP00000340820
9606.ENSP00000370571
9606.ENSP00000260682
9606.ENSP00000342007
9606.ENSP00000380432
9606.ENSP00000412237
9606.ENSP00000225964
9606.ENSP00000262374
9606.ENSP00000361021
9606.ENSP00000277120
9606.ENSP00000269305
9606.ENSP00000353099
9606.ENSP00000231509
9606.ENSP00000288774
9606.ENSP00000331106
9606.ENSP00000226760
9606.ENSP00000333142
9606.ENSP00000392423
9606.ENSP00000003084
9606.ENSP00000312652
9606.ENSP00000263440
9606.ENSP00000376637
9606.ENSP00000451828
9606.ENSP00000391601
9606.ENSP00000364080
9606.ENSP00000284981
9606.ENSP00000489829
9606.ENSP00000350928
9606.ENSP00000496007
9606.ENSP00000219476
9606.ENSP00000378260
9606.ENSP00000297135
9606.ENSP00000301067
9606.ENSP00000263341
9606.ENSP00000489597
9606.ENSP00000351015
9606.ENSP00000216037
9606.ENSP00000482609
9606.ENSP00000241041
9606.ENSP00000495360
9606.ENSP00000229135
9606.ENSP00000403888
9606.ENSP00000373169
9606.ENSP00000302150
9606.ENSP00000490107
9606.ENSP00000381231
9606.ENSP00000393312
9606.ENSP00000384092
9606.ENSP00000250018
9606.ENSP00000419060
9606.ENSP00000334319
9606.ENSP00000416293
9606.ENSP00000299766
9606.ENSP00000219833
9606.ENSP00000264033
9606.ENSP00000349543
9606.ENSP00000295030
9606.ENSP00000278616
9606.ENSP00000255030
9606.ENSP00000262367
9606.ENSP00000333813
9606.ENSP00000359506
9606.ENSP00000376776
9606.ENSP00000500990
9606.ENSP00000256078
9606.ENSP00000386200
9606.ENSP00000318318
9606.ENSP00000297268
9606.ENSP00000269228
9606.ENSP00000358866
9606.ENSP00000369497
9606.ENSP00000222982
9606.ENSP00000360141
9606.ENSP00000489407
9606.ENSP00000354558
9606.ENSP00000497806
9606.ENSP00000386049
9606.ENSP00000280700
9606.ENSP00000253408
9606.ENSP00000325527
9606.ENSP00000435648
9606.ENSP00000493218
9606.ENSP00000392028
9606.ENSP00000360124
9606.ENSP00000326366
9606.ENSP00000263253
9606.ENSP00000385142
9606.ENSP00000349016
9606.ENSP00000467141
9606.ENSP00000417404
9606.ENSP00000296292
9606.ENSP00000303540
9606.ENSP00000305442
9606.ENSP00000354923
9606.ENSP00000340874
9606.ENSP00000407586
9606.ENSP00000340409
9606.ENSP00000315680
9606.ENSP00000410992
9606.ENSP00000405330
9606.ENSP00000270142
9606.ENSP00000386597
9606.ENSP00000410294
9606.ENSP00000313318
9606.ENSP00000358525
9606.ENSP00000495726
9606.ENSP00000242839
9606.ENSP00000357051
9606.ENSP00000339824
9606.ENSP00000360638
9606.ENSP00000354778
9606.ENSP00000293330
9606.ENSP00000347754
9606.ENSP00000415203
9606.ENSP00000380793
9606.ENSP00000340373
9606.ENSP00000368332
9606.ENSP00000361667
9606.ENSP00000324270
9606.ENSP00000263967
9606.ENSP00000498587
9606.ENSP00000351346
9606.ENSP00000363822
9606.ENSP00000332247
9606.ENSP00000221930
9606.ENSP00000409007
9606.ENSP00000264228
9606.ENSP00000369325
9606.ENSP00000485010
9606.ENSP00000348019
9606.ENSP00000417764
9606.ENSP00000399376
9606.ENSP00000448012
9606.ENSP00000261405
9606.ENSP00000369889
9606.ENSP00000344087
9606.ENSP00000386306
9606.ENSP00000360662
9606.ENSP00000332353
9606.ENSP00000416002
9606.ENSP00000357283
9606.ENSP00000482437
9606.ENSP00000224140
9606.ENSP00000053867
9606.ENSP00000298552
9606.ENSP00000350815
9606.ENSP00000497102
9606.ENSP00000218104
9606.ENSP00000352572
9606.ENSP00000351777
9606.ENSP00000381382
9606.ENSP00000309572
9606.ENSP00000287820
9606.ENSP00000387699
9606.ENSP00000395929
9606.ENSP00000287842
9606.ENSP00000299626
9606.ENSP00000477796
9606.ENSP00000345719
9606.ENSP00000496339
9606.ENSP00000282753
9606.ENSP00000216124
9606.ENSP00000234454
9606.ENSP00000218516
9606.ENSP00000039007
9606.ENSP00000258415
9606.ENSP00000261799
9606.ENSP00000299886
9606.ENSP00000297261
9606.ENSP00000481006
9606.ENSP00000371067
9606.ENSP00000295897
9606.ENSP00000302486
9606.ENSP00000481554
9606.ENSP00000495240
9606.ENSP00000247933
9606.ENSP00000313377
9606.ENSP00000483757
9606.ENSP00000308541
9606.ENSP00000418960
9606.ENSP00000339004
9606.ENSP00000346534
9606.ENSP00000306253
9606.ENSP00000364979
9606.ENSP00000362441
9606.ENSP00000444688
9606.ENSP00000356224
9606.ENSP00000341045
9606.ENSP00000492024
9606.ENSP00000341680
9606.ENSP00000254976
9606.ENSP00000436786
9606.ENSP00000393097
9606.ENSP00000261304
9606.ENSP00000456226
9606.ENSP00000362399
9606.ENSP00000357480
9606.ENSP00000401112
9606.ENSP00000305692
9606.ENSP00000352035
9606.ENSP00000315775
9606.ENSP00000378394
9606.ENSP00000359729
9606.ENSP00000384364
9606.ENSP00000327214
9606.ENSP00000454071
9606.ENSP00000264613
9606.ENSP00000323074
9606.ENSP00000490491
9606.ENSP00000347184
9606.ENSP00000354681
9606.ENSP00000303830
9606.ENSP00000306920
9606.ENSP00000358548
9606.ENSP00000370736
9606.ENSP00000362690
9606.ENSP00000363193
9606.ENSP00000324806
9606.ENSP00000359285
9606.ENSP00000374455
9606.ENSP00000410732
9606.ENSP00000215832
9606.ENSP00000497669
9606.ENSP00000354791
9606.ENSP00000264657
9606.ENSP00000245479
9606.ENSP00000356563
9606.ENSP00000466845
9606.ENSP00000365858
9606.ENSP00000286301
9606.ENSP00000347717
9606.ENSP00000451206
9606.ENSP00000306138
9606.ENSP00000337383
9606.ENSP00000496268
9606.ENSP00000366525
9606.ENSP00000494750
9606.ENSP00000358565
9606.ENSP00000397441
9606.ENSP00000348965
9606.ENSP00000497594
9606.ENSP00000331791
9606.ENSP00000334051
9606.ENSP00000240185
9606.ENSP00000477999
9606.ENSP00000408146
9606.ENSP00000419361
9606.ENSP00000440045
9606.ENSP00000343896
9606.ENSP00000263233
9606.ENSP00000351807
9606.ENSP00000233242
9606.ENSP00000396320
9606.ENSP00000426638
9606.ENSP00000494136
9606.ENSP00000261866
9606.ENSP00000339398
9606.ENSP00000344479
9606.ENSP00000403644
9606.ENSP00000350348
9606.ENSP00000420213
9606.ENSP00000229264
9606.ENSP00000306512
9606.ENSP00000360541
9606.ENSP00000359172
9606.ENSP00000364782
9606.ENSP00000356771
9606.ENSP00000417901
9606.ENSP00000341551
9606.ENSP00000345728
9606.ENSP00000282561
9606.ENSP00000348848
9606.ENSP00000384675
9606.ENSP00000363827
9606.ENSP00000217386
9606.ENSP00000303252
9606.ENSP00000355536
9606.ENSP00000250124
9606.ENSP00000406549
9606.ENSP00000389814
9606.ENSP00000368100
9606.ENSP00000374205
9606.ENSP00000400365
9606.ENSP00000236671
9606.ENSP00000302728
9606.ENSP00000476176
9606.ENSP00000262494
9606.ENSP00000411960
9606.ENSP00000216181
9606.ENSP00000237014
9606.ENSP00000494321
9606.ENSP00000265171
9606.ENSP00000430236
9606.ENSP00000367309
9606.ENSP00000298910
9606.ENSP00000282516
9606.ENSP00000308725
9606.ENSP00000296526
9606.ENSP00000347507
9606.ENSP00000454229
9606.ENSP00000264709
9606.ENSP00000162749
9606.ENSP00000249806
9606.ENSP00000361965
9606.ENSP00000482968
9606.ENSP00000403465
9606.ENSP00000390436
9606.ENSP00000317469
9606.ENSP00000376827
9606.ENSP00000275493
9606.ENSP00000305302
9606.ENSP00000306129
9606.ENSP00000485525
9606.ENSP00000358513
9606.ENSP00000431418
9606.ENSP00000389998
9606.ENSP00000369145
9606.ENSP00000370023
9606.ENSP00000342235
9606.ENSP00000357459
9606.ENSP00000377353
9606.ENSP00000428056
9606.ENSP00000374443
9606.ENSP00000484803
9606.ENSP00000363840
9606.ENSP00000401888
9606.ENSP00000379839
9606.ENSP00000225927
9606.ENSP00000328968
9606.ENSP00000417980
9606.ENSP00000347942
9606.ENSP00000245451
9606.ENSP00000365402
9606.ENSP00000372295
9606.ENSP00000264932
9606.ENSP00000494040
9606.ENSP00000379258
9606.ENSP00000398568
9606.ENSP00000345708
9606.ENSP00000439020
9606.ENSP00000385834
9606.ENSP00000278379
9606.ENSP00000320485
9606.ENSP00000242592
9606.ENSP00000375809
9606.ENSP00000403536
9606.ENSP00000329869
9606.ENSP00000426983
9606.ENSP00000295987
9606.ENSP00000338629
9606.ENSP00000354490
9606.ENSP00000314649
9606.ENSP00000416338
9606.ENSP00000236850
9606.ENSP00000493946
9606.ENSP00000424544
9606.ENSP00000368370
9606.ENSP00000337103
9606.ENSP00000298556
9606.ENSP00000402760
9606.ENSP00000455114
9606.ENSP00000352516
9606.ENSP00000371638
9606.ENSP00000359871
9606.ENSP00000307188
9606.ENSP00000265643
9606.ENSP00000351905
9606.ENSP00000495795
9606.ENSP00000420194
9606.ENSP00000500595
9606.ENSP00000497406
9606.ENSP00000399457
9606.ENSP00000382953
9606.ENSP00000487444
9606.ENSP00000494538
9606.ENSP00000353422
9606.ENSP00000498466
9606.ENSP00000261523
9606.ENSP00000394624
9606.ENSP00000498994
9606.ENSP00000371846
9606.ENSP00000345193
9606.ENSP00000367203
9606.ENSP00000359211
9606.ENSP00000355518
9606.ENSP00000254108
9606.ENSP00000383840
9606.ENSP00000264079
9606.ENSP00000345681
9606.ENSP00000493153
9606.ENSP00000494788
9606.ENSP00000497479
9606.ENSP00000376475
9606.ENSP00000354394
9606.ENSP00000262948
9606.ENSP00000398837
9606.ENSP00000408411
9606.ENSP00000490083
9606.ENSP00000362125
9606.ENSP00000264093
9606.ENSP00000274547
9606.ENSP00000408292
9606.ENSP00000265433
9606.ENSP00000440185
9606.ENSP00000287957
9606.ENSP00000313169
9606.ENSP00000219368
9606.ENSP00000386759
9606.ENSP00000241052
9606.ENSP00000369820
9606.ENSP00000479606
9606.ENSP00000297494
9606.ENSP00000339801
9606.ENSP00000487174
9606.ENSP00000225831
9606.ENSP00000344314
9606.ENSP00000254958
9606.ENSP00000376472
9606.ENSP00000438388
9606.ENSP00000339299
9606.ENSP00000498786
9606.ENSP00000385852
9606.ENSP00000361471
9606.ENSP00000264071
9606.ENSP00000230124
9606.ENSP00000332706
9606.ENSP00000254657
9606.ENSP00000335074
9606.ENSP00000366024
9606.ENSP00000251810
9606.ENSP00000364204
9606.ENSP00000419970
9606.ENSP00000358464
9606.ENSP00000262407
9606.ENSP00000438689
9606.ENSP00000220616
9606.ENSP00000355533
9606.ENSP00000219596
9606.ENSP00000261366
9606.ENSP00000288135
9606.ENSP00000265113
9606.ENSP00000245157
9606.ENSP00000260570
9606.ENSP00000497069
9606.ENSP00000257430
9606.ENSP00000407685
9606.ENSP00000418915
9606.ENSP00000449089
9606.ENSP00000391826
9606.ENSP00000355629
9606.ENSP00000323421
9606.ENSP00000395473
9606.ENSP00000369293
9606.ENSP00000155840
9606.ENSP00000310873
9606.ENSP00000299427
9606.ENSP00000253122
9606.ENSP00000359077
9606.ENSP00000340648
9606.ENSP00000419153
9606.ENSP00000307423
9606.ENSP00000349446
9606.ENSP00000482313
9606.ENSP00000497413
9606.ENSP00000397026
9606.ENSP00000339867
9606.ENSP00000402608
9606.ENSP00000237837
9606.ENSP00000352463
9606.ENSP00000323588
9606.ENSP00000304408
9606.ENSP00000264832
9606.ENSP00000368884
9606.ENSP00000361446
9606.ENSP00000361423
9606.ENSP00000346809
9606.ENSP00000234420
9606.ENSP00000362205
9606.ENSP00000369055
9606.ENSP00000328547
9606.ENSP00000371729
9606.ENSP00000320295
9606.ENSP00000340019
9606.ENSP00000482169
9606.ENSP00000305941
9606.ENSP00000442563
9606.ENSP00000402152
9606.ENSP00000299314
9606.ENSP00000269143
9606.ENSP00000280362
9606.ENSP00000353654
9606.ENSP00000370737
9606.ENSP00000281456
9606.ENSP00000497271
9606.ENSP00000371517
9606.ENSP00000418823
9606.ENSP00000373979
9606.ENSP00000228476
